OBJECTID,TrapID,TrapLoc,Filename,StartYear,StartMonth,StartDay,EndYear,EndMonth,EndDay,Trapline,TrapNum,Trap_Brand,Trap_size,Trap_numDoors,Easting,Northing,GPS_Date,Comments
544,G_25_1,1,,NA,NA,NA,2003,1,1,G,25,,,0,787253.6777,2298671.466,5/20/2004 0:00,G25
,G_25_2,2,G_Traps_2003_2010,2003,1,1,2010,12,31,G,25,,,,,,,
,G_25_3,3,,2010,12,31,NA,NA,NA,G,25,,,,,,,
545,G_26_1,1,,NA,NA,NA,2003,1,1,G,26,,,0,787285.8386,2298782.066,5/20/2004 0:00,G26
,G_27_2,2,G_Traps_2003_2010,2003,1,1,2010,12,31,G,27,,,,,,,
,G_28_3,3,,2010,12,31,NA,NA,NA,G,28,,,,,,,
522,G_3_1,1,,NA,NA,NA,2003,1,1,G,3,,,0,788195.7472,2298097.328,5/20/2004 0:00,G3
,G_3_2,2,G_Traps_2003_2010,2003,1,1,2010,12,31,G,3,,,,,,,
,G_3_3,3,,2010,12,31,NA,NA,NA,G,3,,,,,,,
523,G_4_1,1,,NA,NA,NA,2003,1,1,G,4,,,0,788133.1026,2298064.558,5/20/2004 0:00,G4
,G_4_2,2,G_Traps_2003_2010,2003,1,1,2010,12,31,G,4,,,,,,,
,G_4_3,3,,2010,12,31,NA,NA,NA,G,4,,,,,,,
524,G_5_1,1,,NA,NA,NA,2003,1,1,G,5,,,0,788097.3586,2298055.754,5/20/2004 0:00,G5
,G_5_2,2,G_Traps_2003_2010,2003,1,1,2010,12,31,G,5,,,,,,,
,G_5_3,3,,2010,12,31,NA,NA,NA,G,5,,,,,,,
525,G_6_1,1,,NA,NA,NA,2003,1,1,G,6,,,0,787964.6436,2298078.732,5/20/2004 0:00,G6
,G_6_2,2,G_Traps_2003_2010,2003,1,1,2010,12,31,G,6,,,,,,,
,G_6_3,3,,2010,12,31,NA,NA,NA,G,6,,,,,,,
526,G_7_1,1,,NA,NA,NA,2003,1,1,G,7,,,0,787932.0417,2298113.968,5/20/2004 0:00,G7
,G_7_2,2,G_Traps_2003_2010,2003,1,1,2010,12,31,G,7,,,,,,,
,G_7_3,3,,2010,12,31,NA,NA,NA,G,7,,,,,,,
527,G_8_1,1,,NA,NA,NA,2003,1,1,G,8,,,0,787824.0032,2298108.876,5/20/2004 0:00,G8
,G_8_2,2,G_Traps_2003_2010,2003,1,1,2010,12,31,G,8,,,,,,,
,G_8_3,3,,2010,12,31,NA,NA,NA,G,8,,,,,,,
528,G_9_1,1,,NA,NA,NA,2003,1,1,G,9,,,0,787751.8788,2298079.712,5/20/2004 0:00,G9
,G_9_2,2,G_Traps_2003_2010,2003,1,1,2010,12,31,G,9,,,,,,,
,G_9_3,3,,2010,12,31,NA,NA,NA,G,9,,,,,,,
,H_1_1,1,,NA,NA,NA,2010,5,27,H,1,,,,,,,
546,H_1_2,2,H_Traps_5_27_2010_to_pres,2010,5,27,NA,NA,NA,H,1, , ,2,787558.564,2298992.723,12/16/2010 0:00, 
,H_11_1,1,,NA,NA,NA,2010,5,27,H,11,,,,,,,
555,H_11_2,2,H_Traps_5_27_2010_to_pres,2010,5,27,NA,NA,NA,H,11, , ,2,787265.4302,2299052.696,12/16/2010 0:00, 
,H_12_1,1,,NA,NA,NA,2010,5,27,H,12,,,,,,,
556,H_12_2,2,H_Traps_5_27_2010_to_pres,2010,5,27,NA,NA,NA,H,12, , ,2,787268.5322,2299125.031,12/16/2010 0:00, 
,H_13_1,1,,NA,NA,NA,2010,5,27,H,13,,,,,,,
557,H_13_2,2,H_Traps_5_27_2010_to_pres,2010,5,27,NA,NA,NA,H,13, , ,2,787250.0669,2299172.236,12/16/2010 0:00, 
,H_14_1,1,,NA,NA,NA,2010,5,27,H,14,,,,,,,
558,H_14_2,2,H_Traps_5_27_2010_to_pres,2010,5,27,NA,NA,NA,H,14, , ,2,787206.7111,2299190.919,12/16/2010 0:00, 
,H_2_1,1,,NA,NA,NA,2010,5,27,H,2,,,,,,,
547,H_2_2,2,H_Traps_5_27_2010_to_pres,2010,5,27,NA,NA,NA,H,2, , ,2,787526.2036,2298999.645,12/16/2010 0:00, 
,H_3_1,1,,NA,NA,NA,2010,5,27,H,3,,,,,,,
548,H_3_2,2,H_Traps_5_27_2010_to_pres,2010,5,27,NA,NA,NA,H,3, , ,2,787489.53,2299004.526,12/16/2010 0:00, 
,H_4_1,1,,NA,NA,NA,2010,5,27,H,4,,,,,,,
549,H_4_2,2,H_Traps_5_27_2010_to_pres,2010,5,27,NA,NA,NA,H,4, , ,2,787443.5617,2299012.763,12/16/2010 0:00, 
,H_5_1,1,,NA,NA,NA,2010,5,27,H,5,,,,,,,
550,H_5_2,2,H_Traps_5_27_2010_to_pres,2010,5,27,NA,NA,NA,H,5, , ,2,787403.406,2299001.955,12/16/2010 0:00, 
,H_6_1,1,,NA,NA,NA,2010,5,27,H,6,,,,,,,
551,H_6_2,2,H_Traps_5_27_2010_to_pres,2010,5,27,NA,NA,NA,H,6, , ,2,787372.1224,2299048.68,12/16/2010 0:00, 
,H_7_1,1,,NA,NA,NA,2010,5,27,H,7,,,,,,,
552,H_7_2,2,H_Traps_5_27_2010_to_pres,2010,5,27,NA,NA,NA,H,7, , ,2,787363.6058,2299100.569,12/16/2010 0:00, 
,H_8_1,1,,NA,NA,NA,2010,5,27,H,8,,,,,,,
553,H_8_2,2,H_Traps_5_27_2010_to_pres,2010,5,27,NA,NA,NA,H,8, , ,2,787316.7566,2299081.98,12/16/2010 0:00, 
,H_9_1,1,,NA,NA,NA,2010,5,27,H,9,,,,,,,
554,H_9_2,2,H_Traps_5_27_2010_to_pres,2010,5,27,NA,NA,NA,H,9, , ,2,787289.5108,2299048.678,12/16/2010 0:00, 
,HAL_1_1,1,,NA,NA,NA,2007,2,9,HAL,1,,,,,,,
806,HAL_1_2,2,HALEMAUU_2-9-2007_to_pres,2007,2,9,NA,NA,NA,HAL,1,Little Giant,Medium,1,790158.6029,2297224.578,11/7/2008 0:00, 
,HAL_10_1,1,,NA,NA,NA,2007,2,9,HAL,10,,,,,,,
805,HAL_10_2,2,HALEMAUU_2-9-2007_to_pres,2007,2,9,NA,NA,NA,HAL,10,Little Giant,Medium,1,789999.8925,2296580.461,11/7/2008 0:00, 
,HAL_11_1,1,,NA,NA,NA,2007,2,9,HAL,11,,,,,,,
811,HAL_11_2,2,HALEMAUU_2-9-2007_to_pres,2007,2,9,NA,NA,NA,HAL,11, ,Medium,0,789761.5842,2296079.16,12/15/2010 0:00, 
,HAL_12_1,1,,NA,NA,NA,2007,2,9,HAL,12,,,,,,,
810,HAL_12_2,2,HALEMAUU_2-9-2007_to_pres,2007,2,9,NA,NA,NA,HAL,12, ,Medium,0,789755.9889,2296094.841,12/15/2010 0:00, 
,HAL_2_1,1,,NA,NA,NA,2007,2,9,HAL,2,,,,,,,
808,HAL_2_2,2,HALEMAUU_2-9-2007_to_pres,2007,2,9,NA,NA,NA,HAL,2,Havahart,Medium,2,790118.3531,2297250.861,11/7/2008 0:00, 
,HAL_3_1,1,,NA,NA,NA,2007,2,9,HAL,3,,,,,,,
807,HAL_3_2,2,HALEMAUU_2-9-2007_to_pres,2007,2,9,NA,NA,NA,HAL,3,Havahart,Medium,2,790128.961,2297217.314,11/7/2008 0:00, 
,HAL_4_1,1,,NA,NA,NA,2007,2,9,HAL,4,,,,,,,
809,HAL_4_2,2,HALEMAUU_2-9-2007_to_pres,2007,2,9,NA,NA,NA,HAL,4,Havahart,Medium,2,790147.3125,2297154.097,11/7/2008 0:00, 
,HAL_5_1,1,,NA,NA,NA,2007,2,9,HAL,5,,,,,,,
800,HAL_5_2,2,HALEMAUU_2-9-2007_to_pres,2007,2,9,NA,NA,NA,HAL,5,Little Giant,Medium,1,790091.0364,2296585.177,11/7/2008 0:00, 
,HAL_6_1,1,,NA,NA,NA,2007,2,9,HAL,6,,,,,,,
801,HAL_6_2,2,HALEMAUU_2-9-2007_to_pres,2007,2,9,NA,NA,NA,HAL,6,Tomahawk,Medium,1,790086.4363,2296549.177,11/7/2008 0:00, 
,HAL_7_1,1,,NA,NA,NA,2007,2,9,HAL,7,,,,,,,
802,HAL_7_2,2,HALEMAUU_2-9-2007_to_pres,2007,2,9,NA,NA,NA,HAL,7,Little Giant,Medium,1,790049.7689,2296528.703,11/7/2008 0:00, 
,HAL_8_1,1,,NA,NA,NA,2007,2,9,HAL,8,,,,,,,
803,HAL_8_2,2,HALEMAUU_2-9-2007_to_pres,2007,2,9,NA,NA,NA,HAL,8,Tomahawk,Medium,1,790015.6975,2296513.921,11/7/2008 0:00, 
,HAL_9_1,1,,NA,NA,NA,2007,2,9,HAL,9,,,,,,,
804,HAL_9_2,2,HALEMAUU_2-9-2007_to_pres,2007,2,9,NA,NA,NA,HAL,9,Little Giant,Large,1,790023.0318,2296545.12,11/7/2008 0:00, 
,KAP_1_1,1,,NA,NA,NA,2009,5,6,KAP,1,,,,,,,
838,KAP_1_2,2,KAPALAOA_5-6-2009_to_8-27-13,2009,5,6,2013,8,27,KAP,1,tomahawk,medium,1,792902.3937,2292288.603,8/17/2011 0:00, 
857,KAP_1_3,3,KAPALAOA_8-27-13_to_pres,2013,8,27,NA,NA,NA,KAP,1,tomahawk,medium,1,792902.3937,2292288.603,8/17/2011 0:00, 
,KAP_10_1,1,,NA,NA,NA,2009,5,6,KAP,10,,,,,,,
847,KAP_10_2,2,KAPALAOA_5-6-2009_to_8-27-13,2009,5,6,2013,8,27,KAP,10,havahart,medium,2,793904.3664,2292523.58,8/17/2011 0:00, 
865,KAP_10_3,3,KAPALAOA_8-27-13_to_pres,2013,8,27,NA,NA,NA,KAP,10,havahart,medium,2,793904.3664,2292523.58,8/17/2011 0:00, 
,KAP_11_1,1,,NA,NA,NA,2009,5,6,KAP,11,,,,,,,
848,KAP_11_2,2,KAPALAOA_5-6-2009_to_8-27-13,2009,5,6,2013,8,27,KAP,11,havahart,medium,1,793937.7678,2292474.02,8/17/2011 0:00, 
866,KAP_11_3,3,KAPALAOA_8-27-13_to_pres,2013,8,27,NA,NA,NA,KAP,11,havahart,medium,1,793937.7678,2292474.02,8/17/2011 0:00, 
,KAP_117_1,1,,NA,NA,NA,1995,5,20,KAP,117,,,,,,,
812,KAP_117_2,2,KAPALAOA_5-20-1995_to_5-6-2009,1995,5,20,2009,5,6,KAP,117,,,0,792760.291,2292393.941,4/30/1997 0:00,Kap117
,KAP_117_3,3,,2009,5,6,NA,NA,NA,KAP,117,,,,,,,
,KAP_118_1,1,,NA,NA,NA,1995,5,20,KAP,173,,,,,,,
814,KAP_118_2,2,KAPALAOA_5-20-1995_to_5-6-2009,1995,5,20,2009,5,6,KAP,118,,,0,792870.6218,2292318.983,7/8/1998 0:00, 
,KAP_118_3,3,,2009,5,6,NA,NA,NA,KAP,118,,,,,,,
,KAP_12_1,1,,NA,NA,NA,2009,5,6,KAP,12,,,,,,,
849,KAP_12_2,2,KAPALAOA_5-6-2009_to_8-27-13,2009,5,6,2013,8,27,KAP,12,tomahawk,medium,1,793975.2505,2292345.5,8/17/2011 0:00, 
867,KAP_12_3,3,KAPALAOA_8-27-13_to_pres,2013,8,27,NA,NA,NA,KAP,12,tomahawk,medium,1,793975.2505,2292345.5,8/17/2011 0:00, 
,KAP_13_1,1,,NA,NA,NA,2009,5,6,KAP,13,,,,,,,
850,KAP_13_2,2,KAPALAOA_5-6-2009_to_8-27-13,2009,5,6,2013,8,27,KAP,13,tomahawk,medium,1,794101.7535,2292416.694,8/17/2011 0:00, 
868,KAP_13_3,3,KAPALAOA_8-27-13_to_pres,2013,8,27,NA,NA,NA,KAP,13,tomahawk,medium,1,794101.7535,2292416.694,8/17/2011 0:00, 
,KAP_14_1,1,,NA,NA,NA,2009,5,6,KAP,14,,,,,,,
851,KAP_14_2,2,KAPALAOA_5-6-2009_to_8-27-13,2009,5,6,2013,8,27,KAP,14,tomahawk,large,1,794111.4522,2292350.964,8/17/2011 0:00, 
869,KAP_14_3,3,KAPALAOA_8-27-13_to_pres,2013,8,27,NA,NA,NA,KAP,14,tomahawk,large,1,794111.4522,2292350.964,8/17/2011 0:00, 
,KAP_15_1,1,,NA,NA,NA,2009,5,6,KAP,15,,,,,,,
852,KAP_15_2,2,KAPALAOA_5-6-2009_to_8-27-13,2009,5,6,2013,8,27,KAP,15,tomahawk,Large,1,794165.3225,2292330.865,8/17/2011 0:00, 
870,KAP_15_3,3,KAPALAOA_8-27-13_to_pres,2013,8,27,NA,NA,NA,KAP,15,tomahawk,Large,1,794165.3225,2292330.865,8/17/2011 0:00, 
,KAP_16_1,1,,NA,NA,NA,2009,5,6,KAP,16,,,,,,,
853,KAP_16_2,2,KAPALAOA_5-6-2009_to_8-27-13,2009,5,6,2013,8,27,KAP,16,tomahawk,large,1,794208.5381,2292334.063,8/17/2011 0:00, 
871,KAP_16_3,3,KAPALAOA_8-27-13_to_pres,2013,8,27,NA,NA,NA,KAP,16,tomahawk,large,1,794208.5381,2292334.063,8/17/2011 0:00, 
,KAP_17_1,1,,NA,NA,NA,2009,5,6,KAP,17,,,,,,,
854,KAP_17_2,2,KAPALAOA_5-6-2009_to_8-27-13,2009,5,6,2013,8,27,KAP,17,tomahawk,medium,1,794246.2582,2292307.452,8/17/2011 0:00, 
872,KAP_17_3,3,KAPALAOA_8-27-13_to_pres,2013,8,27,NA,NA,NA,KAP,17,tomahawk,medium,1,794246.2582,2292307.452,8/17/2011 0:00, 
,KAP_173_1,1,,NA,NA,NA,1995,5,20,KAP,174,,,,,,,
837,KAP_173_2,2,KAPALAOA_5-20-1995_to_5-6-2009,1995,5,20,2009,5,6,KAP,173,,,0,793341.783,2292214.008,4/30/1997 0:00,173
,KAP_173_3,3,,2009,5,6,NA,NA,NA,KAP,173,,,,,,,
,KAP_174_1,1,,NA,NA,NA,1995,5,20,KAP,175,,,,,,,
823,KAP_174_2,2,KAPALAOA_5-20-1995_to_5-6-2009,1995,5,20,2009,5,6,KAP,174,,,0,793615.6496,2292200.613,7/8/1998 0:00, 
,KAP_174_3,3,,2009,5,6,NA,NA,NA,KAP,174,,,,,,,
,KAP_175_1,1,,NA,NA,NA,1995,5,20,KAP,176,,,,,,,
824,KAP_175_2,2,KAPALAOA_5-20-1995_to_5-6-2009,1995,5,20,2009,5,6,KAP,175,,,0,793684.9723,2292213.176,7/8/1998 0:00,LARGE H
,KAP_175_3,3,,2009,5,6,NA,NA,NA,KAP,175,,,,,,,
,KAP_176_1,1,,NA,NA,NA,1995,5,20,KAP,177,,,,,,,
825,KAP_176_2,2,KAPALAOA_5-20-1995_to_5-6-2009,1995,5,20,2009,5,6,KAP,176,,,0,793751.9848,2292214.875,7/8/1998 0:00,LARGE T
,KAP_176_3,3,,2009,5,6,NA,NA,NA,KAP,176,,,,,,,
,KAP_177_1,1,,NA,NA,NA,1995,5,20,KAP,178,,,,,,,
826,KAP_177_2,2,KAPALAOA_5-20-1995_to_5-6-2009,1995,5,20,2009,5,6,KAP,177,,,0,793785.7642,2292498.659,7/8/1998 0:00,LARGE T
,KAP_177_3,3,,2009,5,6,NA,NA,NA,KAP,177,,,,,,,
,KAP_178_1,1,,NA,NA,NA,1995,5,20,KAP,179,,,,,,,
827,KAP_178_2,2,KAPALAOA_5-20-1995_to_5-6-2009,1995,5,20,2009,5,6,KAP,178,,,0,793903.0873,2292526.553,7/8/1998 0:00,SMALL H
,KAP_178_3,3,,2009,5,6,NA,NA,NA,KAP,178,,,,,,,
,KAP_179_1,1,,NA,NA,NA,1995,5,20,KAP,180,,,,,,,
828,KAP_179_2,2,KAPALAOA_5-20-1995_to_5-6-2009,1995,5,20,2009,5,6,KAP,179,,,0,794007.8332,2292554.473,7/8/1998 0:00,LARGE H
,KAP_179_3,3,,2009,5,6,NA,NA,NA,KAP,179,,,,,,,
,KAP_18_1,1,,NA,NA,NA,2009,5,6,KAP,18,,,,,,,
855,KAP_18_2,2,KAPALAOA_5-6-2009_to_8-27-13,2009,5,6,2013,8,27,KAP,18,tomahawk,medium,1,794250.6112,2292297.057,8/17/2011 0:00, 
873,KAP_18_3,3,KAPALAOA_8-27-13_to_pres,2013,8,27,NA,NA,NA,KAP,18,tomahawk,medium,1,794250.6112,2292297.057,8/17/2011 0:00, 
,KAP_180_1,1,,NA,NA,NA,1995,5,20,KAP,182,,,,,,,
829,KAP_180_2,2,KAPALAOA_5-20-1995_to_5-6-2009,1995,5,20,2009,5,6,KAP,180,,,0,794090.652,2292563.844,7/8/1998 0:00,LARGE H
,KAP_180_3,3,,2009,5,6,NA,NA,NA,KAP,180,,,,,,,
,KAP_182_1,1,,NA,NA,NA,1995,5,20,KAP,9701,,,,,,,
813,KAP_182_2,2,KAPALAOA_5-20-1995_to_5-6-2009,1995,5,20,2009,5,6,KAP,182,,,0,794524.4413,2292669.842,4/30/1997 0:00,Kap182
,KAP_182_3,3,,2009,5,6,NA,NA,NA,KAP,182,,,,,,,
,KAP_19_1,1,,NA,NA,NA,2009,5,6,KAP,19,,,,,,,
856,KAP_19_2,2,KAPALAOA_5-6-2009_to_8-27-13,2009,5,6,2013,8,27,KAP,19, , ,0,794524.4413,2292669.842,4/30/1997 0:00, 
874,KAP_19_3,3,KAPALAOA_8-27-13_to_pres,2013,8,27,NA,NA,NA,KAP,19, , ,0,794524.4413,2292669.842,4/30/1997 0:00, 
,KAP_2_1,1,,NA,NA,NA,2009,5,6,KAP,2,,,,,,,
839,KAP_2_2,2,KAPALAOA_5-6-2009_to_8-27-13,2009,5,6,2013,8,27,KAP,2,tomahawk,medium,1,793058.5409,2292330.444,8/17/2011 0:00, 
858,KAP_2_3,3,KAPALAOA_8-27-13_to_pres,2013,8,27,NA,NA,NA,KAP,2,tomahawk,medium,1,793058.5409,2292330.444,8/17/2011 0:00, 
,KAP_3_1,1,,NA,NA,NA,2009,5,6,KAP,3,,,,,,,
840,KAP_3_2,2,KAPALAOA_5-6-2009_to_8-27-13,2009,5,6,2013,8,27,KAP,3,tomahawk,medium,2,793109.909,2292349.747,8/17/2011 0:00, 
875,KAP_3_3,3,KAPALAOA_8-27-13_to_pres,2013,8,27,NA,NA,NA,KAP,3,Tomahawk,regular,1,793140.7468,2292301.188,7/6/2015 0:00,new location
,KAP_4_1,1,,NA,NA,NA,2009,5,6,KAP,4,,,,,,,
841,KAP_4_2,2,KAPALAOA_5-6-2009_to_8-27-13,2009,5,6,2013,8,27,KAP,4,tomahawk,m,1,793201.6594,2292277.171,8/17/2011 0:00, 
859,KAP_4_3,3,KAPALAOA_8-27-13_to_pres,2013,8,27,NA,NA,NA,KAP,4,tomahawk,m,1,793201.6594,2292277.171,8/17/2011 0:00, 
,KAP_5_1,1,,NA,NA,NA,2009,5,6,KAP,5,,,,,,,
842,KAP_5_2,2,KAPALAOA_5-6-2009_to_8-27-13,2009,5,6,2013,8,27,KAP,5,tomahawk,medium,1,793571.1512,2292171.4,8/17/2011 0:00, 
860,KAP_5_3,3,KAPALAOA_8-27-13_to_pres,2013,8,27,NA,NA,NA,KAP,5,tomahawk,medium,1,793571.1512,2292171.4,8/17/2011 0:00, 
,KAP_6_1,1,,NA,NA,NA,2009,5,6,KAP,6,,,,,,,
843,KAP_6_2,2,KAPALAOA_5-6-2009_to_8-27-13,2009,5,6,2013,8,27,KAP,6,tomahawk,medium,1,793615.23,2292193.508,8/17/2011 0:00, 
861,KAP_6_3,3,KAPALAOA_8-27-13_to_pres,2013,8,27,NA,NA,NA,KAP,6,tomahawk,medium,1,793615.23,2292193.508,8/17/2011 0:00, 
,KAP_7_1,1,,NA,NA,NA,2009,5,6,KAP,7,,,,,,,
844,KAP_7_2,2,KAPALAOA_5-6-2009_to_8-27-13,2009,5,6,2013,8,27,KAP,7,havahart,large,1,793717.0308,2292204.141,8/17/2011 0:00, 
862,KAP_7_3,3,KAPALAOA_8-27-13_to_pres,2013,8,27,NA,NA,NA,KAP,7,havahart,large,1,793717.0308,2292204.141,8/17/2011 0:00, 
,KAP_8_1,1,,NA,NA,NA,2009,5,6,KAP,8,,,,,,,
845,KAP_8_2,2,KAPALAOA_5-6-2009_to_8-27-13,2009,5,6,2013,8,27,KAP,8,tomahawk,medium,1,793752.0347,2292213.605,8/17/2011 0:00, 
863,KAP_8_3,3,KAPALAOA_8-27-13_to_pres,2013,8,27,NA,NA,NA,KAP,8,tomahawk,medium,1,793752.0347,2292213.605,8/17/2011 0:00, 
,KAP_9_1,1,,NA,NA,NA,2009,5,6,KAP,9,,,,,,,
846,KAP_9_2,2,KAPALAOA_5-6-2009_to_8-27-13,2009,5,6,2013,8,27,KAP,9,havahart,large,1,793797.6874,2292503.196,8/17/2011 0:00, 
864,KAP_9_3,3,KAPALAOA_8-27-13_to_pres,2013,8,27,NA,NA,NA,KAP,9,havahart,large,1,793797.6874,2292503.196,8/17/2011 0:00, 
,KAP_9701_1,1,,NA,NA,NA,1995,5,20,KAP,9702,,,,,,,
822,KAP_9701_2,2,KAPALAOA_5-20-1995_to_5-6-2009,1995,5,20,2009,5,6,KAP,9701,,,0,793354.266,2292374.937,7/8/1998 0:00,9701
,KAP_9701_3,3,,2009,5,6,NA,NA,NA,KAP,9701,,,,,,,
,KAP_9702_1,1,,NA,NA,NA,1995,5,20,KAP,9703,,,,,,,
818,KAP_9702_2,2,KAPALAOA_5-20-1995_to_5-6-2009,1995,5,20,2009,5,6,KAP,9702,,,0,793399.2424,2292393.519,7/8/1998 0:00,9702
,KAP_9702_3,3,,2009,5,6,NA,NA,NA,KAP,9702,,,,,,,
,KAP_9703_1,1,,NA,NA,NA,1995,5,20,KAP,9704,,,,,,,
819,KAP_9703_2,2,KAPALAOA_5-20-1995_to_5-6-2009,1995,5,20,2009,5,6,KAP,9703,,,0,793381.741,2292538.021,7/8/1998 0:00,9703
,KAP_9703_3,3,,2009,5,6,NA,NA,NA,KAP,9703,,,,,,,
,KAP_9704_1,1,,NA,NA,NA,1995,5,20,KAP,9705,,,,,,,
820,KAP_9704_2,2,KAPALAOA_5-20-1995_to_5-6-2009,1995,5,20,2009,5,6,KAP,9704,,,0,793319.0504,2292600.284,7/8/1998 0:00,9704
,KAP_9704_3,3,,2009,5,6,NA,NA,NA,KAP,9704,,,,,,,
,KAP_9705_1,1,,NA,NA,NA,1995,5,20,KAP,9706,,,,,,,
821,KAP_9705_2,2,KAPALAOA_5-20-1995_to_5-6-2009,1995,5,20,2009,5,6,KAP,9705,,,0,793380.0306,2292654.763,7/8/1998 0:00,9705
,KAP_9705_3,3,,2009,5,6,NA,NA,NA,KAP,9705,,,,,,,
,KAP_9706_1,1,,NA,NA,NA,1995,5,20,KAP,9707,,,,,,,
817,KAP_9706_2,2,KAPALAOA_5-20-1995_to_5-6-2009,1995,5,20,2009,5,6,KAP,9706,,,0,793266.8799,2292253.866,7/8/1998 0:00,9706
,KAP_9706_3,3,,2009,5,6,NA,NA,NA,KAP,9706,,,,,,,
,KAP_9707_1,1,,NA,NA,NA,1995,5,20,KAP,9708,,,,,,,
816,KAP_9707_2,2,KAPALAOA_5-20-1995_to_5-6-2009,1995,5,20,2009,5,6,KAP,9707,,,0,793105.1352,2292350.611,7/8/1998 0:00,9707
,KAP_9707_3,3,,2009,5,6,NA,NA,NA,KAP,9707,,,,,,,
,KAP_9708_1,1,,NA,NA,NA,1995,5,20,KAP,9709,,,,,,,
815,KAP_9708_2,2,KAPALAOA_5-20-1995_to_5-6-2009,1995,5,20,2009,5,6,KAP,9708,,,0,793058.0662,2292334.494,7/8/1998 0:00,9708
,KAP_9708_3,3,,2009,5,6,NA,NA,NA,KAP,9708,,,,,,,
,KAP_9709_1,1,,NA,NA,NA,1995,5,20,KAP,9710,,,,,,,
830,KAP_9709_2,2,KAPALAOA_5-20-1995_to_5-6-2009,1995,5,20,2009,5,6,KAP,9709,,,0,794101.4885,2292418.47,7/8/1998 0:00,SMALL T
,KAP_9709_3,3,,2009,5,6,NA,NA,NA,KAP,9709,,,,,,,
,KAP_9710_1,1,,NA,NA,NA,1995,5,20,KAP,9711,,,,,,,
835,KAP_9710_2,2,KAPALAOA_5-20-1995_to_5-6-2009,1995,5,20,2009,5,6,KAP,9710,,,0,794112.1057,2292350.357,7/8/1998 0:00,SMALL T  9710
,KAP_9710_3,3,,2009,5,6,NA,NA,NA,KAP,9710,,,,,,,
 ,KAP_9711_1,1,,NA,NA,NA,1995,5,20,KAP,9712,,,,,,,
831,KAP_9711_2,2,KAPALAOA_5-20-1995_to_5-6-2009,1995,5,20,2009,5,6,KAP,9711,,,0,794149.9755,2292336.312,7/8/1998 0:00,9711
,KAP_9711_3,3,,2009,5,6,NA,NA,NA,KAP,9711,,,,,,,
,KAP_9712_1,1,,NA,NA,NA,1995,5,20,KAP,9713,,,,,,,
832,KAP_9712_2,2,KAPALAOA_5-20-1995_to_5-6-2009,1995,5,20,2009,5,6,KAP,9712,,,0,794208.5578,2292342.965,7/8/1998 0:00,LGT  9712
,KAP_9712_3,3,,2009,5,6,NA,NA,NA,KAP,9712,,,,,,,
,KAP_9713_1,1,,NA,NA,NA,1995,5,20,KAP,9714,,,,,,,
833,KAP_9713_2,2,KAPALAOA_5-20-1995_to_5-6-2009,1995,5,20,2009,5,6,KAP,9713,,,0,794246.6672,2292310.119,7/8/1998 0:00,SMT  9713
,KAP_9713_3,3,,2009,5,6,NA,NA,NA,KAP,9713,,,,,,,
,KAP_9714_1,1,,NA,NA,NA,1995,5,20,KAP,9714,,,,,,,
834,KAP_9714_2,2,KAPALAOA_5-20-1995_to_5-6-2009,1995,5,20,2009,5,6,KAP,9714,,,0,794252.8227,2292295.462,7/8/1998 0:00,SMT  9714
,KAP_9714_3,3,,2009,5,6,NA,NA,NA,KAP,9714,,,,,,,
899,KAU_1_1,1,KAUPO_LOWER_10-10-2001_to_4-11-2005,2001,10,10,2005,4,11,KAU,1,,,0,797231.4598,2289568.046,10/10/2001 0:00,TRAP K01
915,KAU_1_2,2,KAUPO_UPPER_1-28-10_to_pres,2010,1,28,NA,NA,NA,KAU,1,hava heart,med new style,1,797475.7915,2292806.873,3/4/2010 0:00, 
890,KAU_10_1,1,KAUPO_LOWER_10-10-2001_to_4-11-2005,2001,10,10,2005,4,11,KAU,10,,,0,797417.3276,2289791.541,10/10/2001 0:00,TRAP K10
906,KAU_10_2,2,KAUPO_UPPER_1-28-10_to_pres,2010,1,28,NA,NA,NA,KAU,10,hava heart,med new style,1,797217.8766,2292412.819,3/4/2010 0:00, 
889,KAU_11_1,1,KAUPO_LOWER_10-10-2001_to_4-11-2005,2001,10,10,2005,4,11,KAU,11,,,0,797456.7163,2289809.048,10/10/2001 0:00,TRAP K11
905,KAU_11_2,2,KAUPO_UPPER_1-28-10_to_pres,2010,1,28,NA,NA,NA,KAU,11,little giant,med,1,797149.6012,2292423.281,3/4/2010 0:00,hook and loop
888,KAU_12_1,1,KAUPO_LOWER_10-10-2001_to_4-11-2005,2001,10,10,2005,4,11,KAU,12,,,0,797507.6939,2289804.108,10/10/2001 0:00,TRAP K12
904,KAU_12_2,2,KAUPO_UPPER_1-28-10_to_pres,2010,1,28,NA,NA,NA,KAU,12,hava heart,med new style,1,797098.1322,2292392.776,3/4/2010 0:00, 
887,KAU_13_1,1,KAUPO_LOWER_10-10-2001_to_4-11-2005,2001,10,10,2005,4,11,KAU,13,,,0,797556.1298,2289802.552,10/10/2001 0:00,TRAP K13
903,KAU_13_2,2,KAUPO_UPPER_1-28-10_to_pres,2010,1,28,NA,NA,NA,KAU,13,hava heart,med new style,1,797048.4005,2292392.327,3/4/2010 0:00, 
886,KAU_14_1,1,KAUPO_LOWER_10-10-2001_to_4-11-2005,2001,10,10,2005,4,11,KAU,14,,,0,797587.3983,2289802.61,10/10/2001 0:00,TRAP K14
