Trapline,TrapNum,Year,Month,Day,predCaught,birdCaught,otherCaught,NumCaught,Sex,Age,Condition,Disposition,TrapStatus,BaitStatus,BaitPrev,BaitSet,Observer,Recorder,Comments,dateStr,date,trap,catchID,duplicate
C,34,2005,3,29,,,,0,,,NA,NA,O,N,DO,,AB,AB,,20050329,38440,C34,20050329_C34,2
C,34,2005,3,29,,,,0,,,NA,NA,O,Y,DO,,AB,AB,H2O IN CAN,20050329,38440,C34,20050329_C34,9
PAL,48,2005,3,29,,,,0,,,NA,NA,O,N,DO,,"JB, IE",CW,,20050329,38440,PAL48,20050329_PAL48,2
PAL,48,2005,3,29,,,,0,,,NA,NA,O,Y,DO,,"JB, IE",CW,,20050329,38440,PAL48,20050329_PAL48,9
E,3,2005,4,4,,,,0,,,NA,NA,O,N,CD,,AB,CW,,20050404,38446,E3,20050404_E3,2
E,3,2005,4,4,,,,0,,,NA,NA,C,Y,CD,,AB,CW,,20050404,38446,E3,20050404_E3,10
E,20,2005,4,4,,,,0,,,NA,NA,O,N,CD,,AB,CW,,20050404,38446,E20,20050404_E20,2
E,20,2005,4,4,,,,0,,,NA,NA,O,Y,CD,,AB,CW,,20050404,38446,E20,20050404_E20,9
E,44,2005,4,4,,,,0,,,NA,NA,O,N,CD,,AB,CW,,20050404,38446,E44,20050404_E44,2
E,44,2005,4,4,,,,0,,,NA,NA,O,Y,CD,,AB,CW,,20050404,38446,E44,20050404_E44,9
E,45,2005,4,4,,,,0,,,NA,NA,O,N,CD,,AB,CW,,20050404,38446,E45,20050404_E45,2
E,45,2005,4,4,,,,0,,,NA,NA,O,Y,CD,,AB,CW,,20050404,38446,E45,20050404_E45,9
E,46,2005,4,4,,,,0,,,NA,NA,O,N,CD,,AB,CW,,20050404,38446,E46,20050404_E46,2
E,46,2005,4,4,,,,0,,,NA,NA,C,N,CD,,AB,CW,,20050404,38446,E46,20050404_E46,8
C,13,2005,4,5,,,,0,,,NA,NA,O,Y,CD,,AB,AB,,20050405,38447,C13,20050405_C13,2
C,13,2005,4,5,,,,0,,,NA,NA,O,N,CD,,AB,AB,,20050405,38447,C13,20050405_C13,9
C,17,2005,4,5,,,,0,,,NA,NA,O,Y,CD,,AB,AB,,20050405,38447,C17,20050405_C17,2
C,17,2005,4,5,,,,0,,,NA,NA,O,N,CD,,AB,AB,,20050405,38447,C17,20050405_C17,9
B,62,2005,4,11,,,,0,,,NA,NA,O,N,DO,,AB,AB,,20050411,38453,B62,20050411_B62,2
B,62,2005,4,11,RR,,,1,M,Adult,2,NA,C,N,DO,,AB,AB,,20050411,38453,B62,20050411_B62,11
B,65,2005,4,11,,,,0,,,NA,NA,O,N,DO,,AB,AB,,20050411,38453,B65,20050411_B65,2
B,65,2005,4,11,RR,,,1,M,Adult,2,NA,C,N,DO,,AB,AB,,20050411,38453,B65,20050411_B65,11
B,68,2005,4,11,,,,0,,,NA,NA,O,N,DO,,AB,AB,,20050411,38453,B68,20050411_B68,2
B,68,2005,4,11,RR,,,1,M,Adult,2,NA,C,N,DO,,AB,AB,,20050411,38453,B68,20050411_B68,11
B,72,2005,4,11,,,,0,,,NA,NA,O,N,DO,,AB,AB,,20050411,38453,B72,20050411_B72,2
B,72,2005,4,11,RR,,,1,M,Adult,2,NA,C,N,DO,,AB,AB,,20050411,38453,B72,20050411_B72,11
G,8,2005,4,13,,,,0,,,NA,NA,O,N,DO,,JB,AB,,20050413,38455,G8,20050413_G8,2
G,8,2005,4,13,,,,0,,,NA,NA,O,Y,DO,,JB,AB,,20050413,38455,G8,20050413_G8,9
E,60,2005,4,18,,,,0,,,NA,NA,C,N,DO,,IE,CW,,20050418,38460,E60,20050418_E60,2
E,60,2005,4,18,,,,0,,,NA,NA,O,N,DO,,IE,CW,,20050418,38460,E60,20050418_E60,8
E,65,2005,4,18,,,,0,,,NA,NA,O,Y,DO,,IE,CW,Ants,20050418,38460,E65,20050418_E65,2
E,65,2005,4,18,,,,0,,,NA,NA,O,N,DO,,IE,CW,,20050418,38460,E65,20050418_E65,9
E,66,2005,4,18,,,,0,,,NA,NA,C,N,DO,,IE,CW,,20050418,38460,E66,20050418_E66,2
E,66,2005,4,18,,,,0,,,NA,NA,O,N,DO,,IE,CW,,20050418,38460,E66,20050418_E66,8
E,69,2005,4,18,,,,0,,,NA,NA,O,N,DO,,IE,CW,,20050418,38460,E69,20050418_E69,2
E,69,2005,4,18,,,,0,,,NA,NA,C,N,DO,,IE,CW,,20050418,38460,E69,20050418_E69,8
WAI,5,2005,4,19,,,,0,,,NA,NA,O,N,DO,,IE,CW,,20050419,38461,WAI5,20050419_WAI5,2
WAI,5,2005,4,19,,,,0,,,NA,NA,C,N,DO,,IE,CW,,20050419,38461,WAI5,20050419_WAI5,8
E,61,2005,5,1,,,,0,,,NA,NA,O,N,DO,,AB,CW,,20050501,38473,E61,20050501_E61,2
E,61,2005,5,1,,,,0,,,NA,NA,O,Y,DO,,AB,CW,,20050501,38473,E61,20050501_E61,9
D,2,2005,5,3,,,,0,,,NA,NA,O,Y,DO,,"IE, RK, CW",CW,,20050503,38475,D2,20050503_D2,2
D,2,2005,5,3,,,,0,,,NA,NA,C,N,DO,,"CW, JB",RK,,20050503,38475,D2,20050503_D2,10
D,13,2005,5,3,,,,0,,,NA,NA,O,Y,DO,,"IE, RK, CW",CW,,20050503,38475,D13,20050503_D13,2
D,13,2005,5,3,,,,0,,,NA,NA,C,N,DO,,"CW, JB",RK,,20050503,38475,D13,20050503_D13,10
E,12,2005,5,5,,,,0,,,NA,NA,O,Y,DO,,AB,CW,Walked only,20050505,38477,E12,20050505_E12,2
E,12,2005,5,5,,,,0,,,NA,NA,C,Y,DO,,AB,CW,Walked Only,20050505,38477,E12,20050505_E12,8
E,44,2005,5,5,,,,0,,,NA,NA,O,N,DO,,AB,CW,Walked only,20050505,38477,E44,20050505_E44,2
E,44,2005,5,5,,,,0,,,NA,NA,O,Y,DO,,AB,CW,Walked Only,20050505,38477,E44,20050505_E44,9
E,68,2005,5,5,,,,0,,,NA,NA,O,Y,DO,,AB,CW,Walked Only,20050505,38477,E68,20050505_E68,2
E,68,2005,5,5,,,,0,,,NA,NA,C,N,DO,,AB,CW,Walked Only,20050505,38477,E68,20050505_E68,10
PAL,23,2005,5,16,,,,0,,,NA,NA,O,N,CD,,"JT, JP, CB",CW,,20050516,38488,PAL23,20050516_PAL23,2
PAL,23,2005,5,16,,,,0,,,NA,NA,O,Y,CD,,"JT, JP, CB",CW,,20050516,38488,PAL23,20050516_PAL23,9
C,42,2005,5,24,,,,0,,,NA,NA,O,N,CD,,AB,CW,,20050524,38496,C42,20050524_C42,2
C,42,2005,5,24,RR,,,1,,Adult,3,NA,C,N,CD,,AB,CW,,20050524,38496,C42,20050524_C42,11
E,25,2005,5,27,,,,0,,,NA,NA,O,N,DO,,CW,CW,Walked Only,20050527,38499,E25,20050527_E25,2
E,25,2005,5,27,,,,0,,,NA,NA,O,Y,DO,,CW,CW,Walked Only,20050527,38499,E25,20050527_E25,9
E,34,2005,5,27,,,,0,,,NA,NA,O,Y,DO,,CW,CW,Walked Only,20050527,38499,E34,20050527_E34,2
E,34,2005,5,27,,CHUK,,1,,,1,NA,C,N,DO,,CW,CW,"Walked Only, Released",20050527,38499,E34,20050527_E34,11
B,64,2005,5,31,,,,0,,,NA,NA,O,N,DO,,AB,MB,,20050531,38503,B64,20050531_B64,2
B,64,2005,5,31,,,,0,,,NA,NA,C,Y,DO,,AB,MB,,20050531,38503,B64,20050531_B64,10
E,50,2005,6,3,,,,0,,,NA,NA,O,N,CD,,AB,CW,Walked Only,20050603,38506,E50,20050603_E50,2
E,50,2005,6,3,,,,0,,,NA,NA,O,Y,CD,,AB,CW,Walked Only,20050603,38506,E50,20050603_E50,9
E,51,2005,6,3,,,,0,,,NA,NA,O,N,CD,,AB,CW,Walked Only,20050603,38506,E51,20050603_E51,2
E,51,2005,6,3,,,,0,,,NA,NA,O,Y,CD,,AB,CW,Walked Only,20050603,38506,E51,20050603_E51,9
PAL,44,2005,6,7,,,,0,,,NA,NA,O,N,CD,,CW,CW,,20050607,38510,PAL44,20050607_PAL44,2
PAL,44,2005,6,7,,,,0,,,NA,NA,O,Y,CD,,CW,CW,,20050607,38510,PAL44,20050607_PAL44,9
D,1,2005,6,13,,,,0,,,NA,NA,O,N,DO,,"CW, JB",AB,,20050613,38516,D1,20050613_D1,2
D,1,2005,6,13,,,,0,,,NA,NA,C,N,DO,,"CW, JB",AB,,20050613,38516,D1,20050613_D1,8
E,54,2005,6,13,,,,0,,,NA,NA,O,N,DO,,AB,CW,,20050613,38516,E54,20050613_E54,2
E,54,2005,6,13,,,,0,,,NA,NA,O,Y,DO,,AB,CW,,20050613,38516,E54,20050613_E54,8
WAI,21,2005,6,14,,,,0,,,NA,NA,O,N,DO,,AB,AB,,20050614,38517,WAI21,20050614_WAI21,2
WAI,21,2005,6,14,RR,,,1,,Adult,3,NA,C,N,DO,,AB,AB,,20050614,38517,WAI21,20050614_WAI21,11
WAI,22,2005,6,14,,,,0,,,NA,NA,O,N,DO,,AB,AB,,20050614,38517,WAI22,20050614_WAI22,2
WAI,22,2005,6,14,,,,0,,,NA,NA,C,N,DO,,AB,AB,,20050614,38517,WAI22,20050614_WAI22,8
A,22,2005,6,15,,,,0,,,NA,NA,O,N,DO,,CW,MB,,20050615,38518,A22,20050615_A22,2
A,22,2005,6,15,RR,,,1,,,4,NA,C,N,DO,,CW,MB,,20050615,38518,A22,20050615_A22,11
C,7,2005,6,20,,,,0,,,NA,NA,O,N,DO,,AB,AB,,20050620,38523,C7,20050620_C7,2
C,7,2005,6,20,,,,0,,,NA,NA,C,Y,DO,,AB,AB,,20050620,38523,C7,20050620_C7,10
C,41,2005,6,20,,,,0,,,NA,NA,O,N,DO,,AB,AB,,20050620,38523,C41,20050620_C41,2
C,41,2005,6,20,RR,,,1,,Adult,3,NA,C,N,DO,,AB,AB,,20050620,38523,C41,20050620_C41,11
E,4,2005,6,21,,,,0,,,NA,NA,O,N,DO,,AB,MB,,20050621,38524,E4,20050621_E4,2
E,4,2005,6,21,,,,0,,,NA,NA,C,N,DO,,AB,MB,,20050621,38524,E4,20050621_E4,8
E,5,2005,6,21,,,,0,,,NA,NA,O,N,DO,,AB,MB,,20050621,38524,E5,20050621_E5,2
E,5,2005,6,21,,,,0,,,NA,NA,C,N,DO,,AB,MB,,20050621,38524,E5,20050621_E5,8
E,6,2005,6,21,,,,0,,,NA,NA,O,N,DO,,AB,MB,,20050621,38524,E6,20050621_E6,2
E,6,2005,6,21,,,,0,,,NA,NA,C,N,DO,,AB,MB,,20050621,38524,E6,20050621_E6,8
B,18,2005,6,21,,,,0,,,NA,NA,O,N,DO,,CW,MB,,20050621,38524,B18,20050621_B18,2
B,18,2005,6,21,,,,0,,,NA,NA,C,N,DO,,CW,MB,,20050621,38524,B18,20050621_B18,8
B,27,2005,6,21,,,,0,,,NA,NA,O,N,DO,,CW,MB,,20050621,38524,B27,20050621_B27,2
B,27,2005,6,21,,,,0,,,NA,NA,C,N,DO,,CW,MB,,20050621,38524,B27,20050621_B27,8
B,33,2005,6,21,,,,0,,,NA,NA,O,N,DO,,CW,MB,,20050621,38524,B33,20050621_B33,2
B,33,2005,6,21,,,,0,,,NA,NA,O,Y,DO,,CW,MB,,20050621,38524,B33,20050621_B33,9
E,47,2005,6,21,,,,0,,,NA,NA,C,Y,DO,,AB,MB,,20050621,38524,E47,20050621_E47,2
E,47,2005,6,21,,,,0,,,NA,NA,C,N,DO,,AB,MB,,20050621,38524,E47,20050621_E47,10
B,49,2005,6,21,,,,0,,,NA,NA,O,N,DO,,CW,MB,,20050621,38524,B49,20050621_B49,2
B,49,2005,6,21,,,,0,,,NA,NA,O,Y,DO,,CW,MB,,20050621,38524,B49,20050621_B49,9
E,54,2005,6,21,,,,0,,,NA,NA,C,N,DO,,AB,MB,,20050621,38524,E54,20050621_E54,2
E,54,2005,6,21,,,,0,,,NA,NA,O,Y,DO,,AB,MB,,20050621,38524,E54,20050621_E54,10
B,64,2005,6,21,,,,0,,,NA,NA,O,N,DO,,CW,MB,,20050621,38524,B64,20050621_B64,2
B,64,2005,6,21,,,,0,,,NA,NA,C,Y,DO,,CW,MB,,20050621,38524,B64,20050621_B64,10
PAL,111,2005,6,21,,,,0,,,NA,NA,O,N,DO,,"KC, JB",CW,,20050621,38524,PAL111,20050621_PAL111,2
PAL,111,2005,6,21,,,,0,,,NA,NA,O,Y,DO,,"KC, JB",CW,,20050621,38524,PAL111,20050621_PAL111,9
F,30,2005,6,22,,,,0,,,NA,NA,O,N,DO,,CW,CW,,20050622,38525,F30,20050622_F30,2
F,30,2005,6,22,RR,,,1,M,Adult,2,NA,C,N,DO,,CW,CW,,20050622,38525,F30,20050622_F30,11
E,16,2005,6,24,,,,0,,,NA,NA,O,N,CD,,CW,MB,,20050624,38527,E16,20050624_E16,2
E,16,2005,6,24,,,,0,,,NA,NA,O,Y,CD,,CW,MB,,20050624,38527,E16,20050624_E16,9
PAL,13,2005,6,30,RR,,,1,M,Adult,2,NA,C,N,CD,,"CW, AB, YCC's",CW,,20050630,38533,PAL13,20050630_PAL13,2
PAL,13,2005,6,30,,,,0,,,NA,NA,O,N,CD,,"CW, AB, YCC's",CW,,20050630,38533,PAL13,20050630_PAL13,11
PAL,35,2005,6,30,,,,0,,,NA,NA,O,N,CD,,"CW, AB, YCC's",CW,,20050630,38533,PAL35,20050630_PAL35,2
PAL,35,2005,6,30,,,,0,,,NA,NA,C,N,CD,,"CW, AB, YCC's",CW,,20050630,38533,PAL35,20050630_PAL35,8
PAL,40,2005,6,30,,,,0,,,NA,NA,O,N,CD,,"CW, AB, YCC's",CW,,20050630,38533,PAL40,20050630_PAL40,2
PAL,40,2005,6,30,,,,0,,,NA,NA,O,Y,CD,,"CW, AB, YCC's",CW,,20050630,38533,PAL40,20050630_PAL40,9
PAL,41,2005,6,30,,,,0,,,NA,NA,O,N,CD,,"CW, AB, YCC's",CW,,20050630,38533,PAL41,20050630_PAL41,2
PAL,41,2005,6,30,,,,0,,,NA,NA,O,Y,CD,,"CW, AB, YCC's",CW,,20050630,38533,PAL41,20050630_PAL41,9
E,21,2005,7,5,,,,0,,,NA,NA,O,Y,DO,,AB,MB,,20050705,38538,E21,20050705_E21,2
E,21,2005,7,5,,,,0,,,NA,NA,O,N,DO,,AB,MB,,20050705,38538,E21,20050705_E21,9
E,22,2005,7,5,,,,0,,,NA,NA,O,Y,DO,,AB,MB,,20050705,38538,E22,20050705_E22,2
E,22,2005,7,5,,,,0,,,NA,NA,O,N,DO,,AB,MB,,20050705,38538,E22,20050705_E22,9
E,23,2005,7,5,,,,0,,,NA,NA,O,Y,DO,,AB,MB,,20050705,38538,E23,20050705_E23,2
E,23,2005,7,5,,,,0,,,NA,NA,O,N,DO,,AB,MB,,20050705,38538,E23,20050705_E23,9
E,44,2005,7,5,,,,0,,,NA,NA,O,N,DO,,AB,MB,,20050705,38538,E44,20050705_E44,2
E,44,2005,7,5,,,,0,,,NA,NA,C,N,DO,,AB,MB,,20050705,38538,E44,20050705_E44,8
E,53,2005,7,5,,,,0,,,NA,NA,O,Y,DO,,AB,MB,,20050705,38538,E53,20050705_E53,2
E,53,2005,7,5,,,,0,,,NA,NA,O,N,DO,,AB,MB,,20050705,38538,E53,20050705_E53,9
E,58,2005,7,5,,,,0,,,NA,NA,O,N,DO,,AB,MB,,20050705,38538,E58,20050705_E58,2
E,58,2005,7,5,,,,0,,,NA,NA,C,N,DO,,AB,MB,,20050705,38538,E58,20050705_E58,8
E,59,2005,7,5,,,,0,,,NA,NA,O,N,DO,,AB,MB,,20050705,38538,E59,20050705_E59,2
E,59,2005,7,5,,,,0,,,NA,NA,C,N,DO,,AB,MB,,20050705,38538,E59,20050705_E59,8
E,60,2005,7,5,,,,0,,,NA,NA,O,N,DO,,AB,MB,,20050705,38538,E60,20050705_E60,2
E,60,2005,7,5,,,,0,,,NA,NA,C,N,DO,,AB,MB,,20050705,38538,E60,20050705_E60,8
E,49,2005,7,8,,,,0,,,NA,NA,C,N,DO,,IE,MB,,20050708,38541,E49,20050708_E49,2
E,49,2005,7,8,,,,0,,,NA,NA,O,N,DO,,IE,MB,,20050708,38541,E49,20050708_E49,8
B,26,2005,7,9,,,,0,,,NA,NA,O,N,DO,,KC,MB,,20050709,38542,B26,20050709_B26,2
B,26,2005,7,9,,,,0,,,NA,NA,O,Y,DO,,KC,MB,,20050709,38542,B26,20050709_B26,9
E,31,2005,7,13,,,,0,,,NA,NA,O,N,DO,,AB,MB,,20050713,38546,E31,20050713_E31,2
E,31,2005,7,13,,,,0,,,NA,NA,C,N,DO,,AB,MB,,20050713,38546,E31,20050713_E31,8
E,16,2005,7,19,,,,0,,,NA,NA,O,Y,CD,,AB,MB,,20050719,38552,E16,20050719_E16,2
E,16,2005,7,19,,,,0,,,NA,NA,C,N,CD,,AB,MB,,20050719,38552,E16,20050719_E16,10
E,32,2005,7,19,,,,0,,,NA,NA,O,N,CD,,AB,MB,,20050719,38552,E32,20050719_E32,2
E,32,2005,7,19,,,,0,,,NA,NA,C,N,CD,,AB,MB,,20050719,38552,E32,20050719_E32,8
C,39,2005,7,19,,,,0,,,NA,NA,O,N,CD,,CW,MB,,20050719,38552,C39,20050719_C39,2
C,39,2005,7,19,RR,,,1,,,4,NA,C,N,CD,,CW,MB,,20050719,38552,C39,20050719_C39,11
E,18,2005,7,22,,,,0,,,NA,NA,O,Y,DO,,CW,MB,,20050722,38555,E18,20050722_E18,2
E,18,2005,7,22,,,,0,,,NA,NA,O,N,DO,,CW,MB,,20050722,38555,E18,20050722_E18,9
E,45,2005,7,22,,,,0,,,NA,NA,O,Y,DO,,CW,MB,,20050722,38555,E45,20050722_E45,2
E,45,2005,7,22,,,,0,,,NA,NA,O,N,DO,,CW,MB,,20050722,38555,E45,20050722_E45,9
PAL,49,2005,7,25,,,,0,,,NA,NA,O,N,DO,,CW,CW,All traps closed,20050725,38558,PAL49,20050725_PAL49,2
PAL,49,2005,7,25,,,,0,,,NA,NA,C,N,DO,,CW,CW,All traps closed,20050725,38558,PAL49,20050725_PAL49,8
E,67,2005,7,25,,,,0,,,NA,NA,O,N,DO,,IE,MB,,20050725,38558,E67,20050725_E67,2
E,67,2005,7,25,,,,0,,,NA,NA,O,Y,DO,,IE,MB,,20050725,38558,E67,20050725_E67,9
D,19,2005,7,27,,,,0,,,NA,NA,O,N,DO,,AB,MB,,20050727,38560,D19,20050727_D19,2
D,19,2005,7,27,,,,0,,,NA,NA,C,N,DO,,AB,MB,,20050727,38560,D19,20050727_D19,8
E,34,2005,8,1,,,,0,,,NA,NA,O,N,DO,,AB,MB,,20050801,38565,E34,20050801_E34,2
E,34,2005,8,1,,,,0,,,NA,NA,O,Y,DO,,AB,MB,,20050801,38565,E34,20050801_E34,9
E,8,2005,8,5,,,,0,,,NA,NA,O,N,CD,,AB,MB,,20050805,38569,E8,20050805_E8,2
E,8,2005,8,5,,,,0,,,NA,NA,O,Y,CD,,AB,MB,,20050805,38569,E8,20050805_E8,9
B,18,2005,8,8,,,,0,,,NA,NA,O,N,CD,,CW,MB,,20050808,38572,B18,20050808_B18,2
B,18,2005,8,8,,,,0,,,NA,NA,C,N,CD,,CW,MB,,20050808,38572,B18,20050808_B18,8
B,60,2005,8,8,,,,0,,,NA,NA,O,N,CD,,CW,MB,,20050808,38572,B60,20050808_B60,2
B,60,2005,8,8,RR,,,1,M,Adult,3,NA,C,N,CD,,CW,MB,,20050808,38572,B60,20050808_B60,11
E,31,2005,8,9,,,,0,,,NA,NA,O,N,CD,,KC,MB,,20050809,38573,E31,20050809_E31,2
E,31,2005,8,9,,,,0,,,NA,NA,C,N,CD,,KC,MB,,20050809,38573,E31,20050809_E31,8
E,40,2005,8,15,,,,0,,,NA,NA,C,N,DO,,"ES, RK",MB,,20050815,38579,E40,20050815_E40,2
E,40,2005,8,15,,,,0,,,NA,NA,O,Y,DO,,"ES, RK",MB,,20050815,38579,E40,20050815_E40,10
PAL,41,2005,8,15,,,,0,,,NA,NA,C,Y,DO,,KC,CW,,20050815,38579,PAL41,20050815_PAL41,2
PAL,41,2005,8,15,,,,0,,,NA,NA,O,N,DO,,KC,CW,,20050815,38579,PAL41,20050815_PAL41,10
PAL,45,2005,8,15,,,,0,,,NA,NA,O,N,DO,,KC,CW,,20050815,38579,PAL45,20050815_PAL45,2
PAL,45,2005,8,15,,,,0,,,NA,NA,C,N,DO,,KC,CW,,20050815,38579,PAL45,20050815_PAL45,8
C,8,2005,8,16,,,,0,,,NA,NA,O,N,DO,,"AB, CW, ES",MB,,20050816,38580,C8,20050816_C8,2
C,8,2005,8,16,RR,,,1,M,Sub-Adult,3,NA,C,N,DO,,"AB, CW, ES",MB,,20050816,38580,C8,20050816_C8,11
G,9,2005,8,16,,,,0,,,NA,NA,O,N,DO,,AB,MB,,20050816,38580,G9,20050816_G9,2
G,9,2005,8,16,,,,0,,,NA,NA,C,N,DO,,AB,MB,,20050816,38580,G9,20050816_G9,8
E,14,2005,8,17,,,,0,,,NA,NA,O,N,DO,,AB,MB,,20050817,38581,E14,20050817_E14,2
E,14,2005,8,17,,,,0,,,NA,NA,O,Y,DO,,AB,MB,,20050817,38581,E14,20050817_E14,9
F,38,2005,8,17,,,,0,,,NA,NA,O,N,DO,,CW,MB,,20050817,38581,F38,20050817_F38,2
F,38,2005,8,17,,,,0,,,NA,NA,C,N,DO,,CW,MB,,20050817,38581,F38,20050817_F38,8
E,46,2005,8,17,,,,0,,,NA,NA,C,Y,DO,,AB,MB,,20050817,38581,E46,20050817_E46,2
F,46,2005,8,17,,,,0,,,NA,NA,O,N,DO,,CW,MB,,20050817,38581,F46,20050817_F46,10
E,46,2005,8,17,,,,0,,,NA,NA,O,Y,DO,,AB,MB,,20050817,38581,E46,20050817_E46,2
F,46,2005,8,17,RR,,,1,M,Adult,3,NA,C,N,DO,,CW,MB,ANTS,20050817,38581,F46,20050817_F46,11
E,58,2005,8,17,,,,0,,,NA,NA,C,N,DO,,AB,MB,,20050817,38581,E58,20050817_E58,2
E,58,2005,8,17,,,,0,,,NA,NA,O,Y,DO,,AB,MB,,20050817,38581,E58,20050817_E58,10
E,61,2005,8,17,,,,0,,,NA,NA,O,Y,DO,,AB,MB,,20050817,38581,E61,20050817_E61,2
E,61,2005,8,17,,,,0,,,NA,NA,C,Y,DO,,AB,MB,,20050817,38581,E61,20050817_E61,8
E,28,2005,8,22,,,,0,,,NA,NA,O,N,DO,,ES,MB,,20050822,38586,E28,20050822_E28,2
E,28,2005,8,22,,,,0,,,NA,NA,C,N,DO,,ES,MB,,20050822,38586,E28,20050822_E28,8
F,48,2005,8,23,RR,,,1,M,Adult,4,NA,C,N,DO,,KC,MB,ANTS,20050823,38587,F48,20050823_F48,2
F,48,2005,8,23,,,,0,,,NA,NA,O,N,DO,,KC,MB,,20050823,38587,F48,20050823_F48,11
F,52,2005,8,23,,,,0,,,NA,NA,O,N,DO,,KC,MB,,20050823,38587,F52,20050823_F52,2
F,52,2005,8,23,,,,0,,,NA,NA,C,N,DO,,KC,MB,,20050823,38587,F52,20050823_F52,8
KAP,9711,2005,8,24,,,,0,,,NA,NA,O,N,DO,,"IE, ES",ES,,20050824,38588,KAP9711,20050824_KAP9711,2
KAP,9711,2005,8,24,,,,0,,,NA,NA,O,Y,DO,,"IE, ES",ES,,20050824,38588,KAP9711,20050824_KAP9711,9
PAL,100,2005,8,25,,,,0,,,NA,NA,O,N,DO,,"IE, ES",CW,,20050825,38589,PAL100,20050825_PAL100,2
PAL,100,2005,8,25,RR,,,1,,,4,NA,C,N,DO,,"IE, ES",CW,,20050825,38589,PAL100,20050825_PAL100,11
E,14,2005,9,12,,,,0,,,NA,NA,C,N,DO,,AB,MB,,20050912,38607,E14,20050912_E14,2
E,14,2005,9,12,,,,0,,,NA,NA,O,Y,DO,,AB,MB,,20050912,38607,E14,20050912_E14,10
E,29,2005,9,12,,,,0,,,NA,NA,O,Y,DO,,AB,MB,,20050912,38607,E29,20050912_E29,2
E,29,2005,9,12,,,,0,,,NA,NA,NC,Y,DO,,AB,MB,,20050912,38607,E29,20050912_E29,8
E,36,2005,9,12,,,,0,,,NA,NA,O,N,DO,,AB,MB,,20050912,38607,E36,20050912_E36,2
E,36,2005,9,12,,,,0,,,NA,NA,C,N,DO,,AB,MB,,20050912,38607,E36,20050912_E36,8
WAI,17,2005,9,16,,,,0,,,NA,NA,O,N,DO,,IE,LG,,20050916,38611,WAI17,20050916_WAI17,2
WAI,17,2005,9,16,,,,0,,,NA,NA,C,N,DO,,IE,LG,,20050916,38611,WAI17,20050916_WAI17,8
WAI,18,2005,9,16,,,,0,,,NA,NA,O,N,DO,,IE,LG,,20050916,38611,WAI18,20050916_WAI18,2
WAI,18,2005,9,16,RR,,,1,UNK,UNK,4,NA,C,N,DO,,IE,LG,,20050916,38611,WAI18,20050916_WAI18,11
WAI,19,2005,9,16,,,,0,,,NA,NA,O,N,DO,,IE,LG,,20050916,38611,WAI19,20050916_WAI19,2
WAI,19,2005,9,16,,,,0,,,NA,NA,O,Y,DO,,IE,LG,,20050916,38611,WAI19,20050916_WAI19,9
B,38,2005,9,19,,,,0,,,NA,NA,O,N,CD,,CW,MB,,20050919,38614,B38,20050919_B38,2
B,38,2005,9,19,,,,0,,,NA,NA,O,Y,CD,,CW,MB,,20050919,38614,B38,20050919_B38,9
WAI,22,2005,9,20,,,,0,,,NA,NA,C,N,DO,,CW,LG,,20050920,38615,WAI22,20050920_WAI22,2
WAI,22,2005,9,20,,,,0,,,NA,NA,O,Y,DO,,CW,LG,,20050920,38615,WAI22,20050920_WAI22,11
F,45,2005,9,21,,,,0,,,NA,NA,O,N,DO,,ES,MB,,20050921,38616,F45,20050921_F45,2
F,45,2005,9,21,,,,0,,,NA,NA,C,N,DO,,ES,MB,,20050921,38616,F45,20050921_F45,8
E,65,2005,9,23,,,,0,,,NA,NA,O,N,CD,,ES,MB,,20050923,38618,E65,20050923_E65,2
E,65,2005,9,23,,,,0,,,NA,NA,C,Y,CD,,ES,MB,,20050923,38618,E65,20050923_E65,10
E,11,2005,9,29,,,,0,,,NA,NA,O,N,DO,,ES,MB,,20050929,38624,E11,20050929_E11,2
E,11,2005,9,29,,,,0,,,NA,NA,O,Y,DO,,ES,MB,,20050929,38624,E11,20050929_E11,9
E,16,2005,9,29,,,,0,,,NA,NA,O,N,DO,,ES,MB,,20050929,38624,E16,20050929_E16,2
E,16,2005,9,29,,,,0,,,NA,NA,O,Y,DO,,ES,MB,,20050929,38624,E16,20050929_E16,9
E,44,2005,9,29,,,,0,,,NA,NA,C,Y,DO,,ES,MB,,20050929,38624,E44,20050929_E44,2
E,44,2005,9,29,,,,0,,,NA,NA,O,Y,DO,,ES,MB,,20050929,38624,E44,20050929_E44,8
F,42,2005,10,11,,,,0,,,NA,NA,O,N,CD,,CW,LG,,20051011,38636,F42,20051011_F42,2
F,42,2005,10,11,,,,0,,,NA,NA,O,Y,CD,,CW,LG,ants,20051011,38636,F42,20051011_F42,9
F,56,2005,10,11,,,,0,,,NA,NA,O,N,CD,,CW,LG,,20051011,38636,F56,20051011_F56,2
F,56,2005,10,11,,,,0,,,NA,NA,C,N,CD,,CW,LG,,20051011,38636,F56,20051011_F56,8
WAI,11,2005,10,13,,,,0,,,NA,NA,O,N,CD,,ES,LG,,20051013,38638,WAI11,20051013_WAI11,2
WAI,11,2005,10,13,,,,0,,,NA,NA,C,Y,CD,,ES,LG,mouse seen from trap,20051013,38638,WAI11,20051013_WAI11,10
WAI,18,2005,10,17,,,,0,,,NA,NA,O,N,DO,,ES,LG,,20051017,38642,WAI18,20051017_WAI18,2
