"Trapline","TrapNum","Year","Month","Day","predCaught","birdCaught","otherCaught","NumCaught","Sex","Age","Condition","Disposition","TrapStatus","BaitStatus","BaitPrev","BaitSet","Observer","Recorder","Comments","dateStr","date","trap","catchID","duplicate","BaitPrevOld"
"D","17",2014,6,30,"","",NA,NA,"","",NA,NA,"O","N",NA,"DO","GM","KP","",20140630,"6/30/2014","D17","20140630_D17",4,NA
"D","17",2003,9,15,"","",NA,0,"","",NA,NA,"O","Y","DO","","PM","PM","",20030915,"9/15/2003","D17","20030915_D17",1,"DO"
"D","17",2003,9,15,"","",NA,0,"","",NA,NA,"O","N","DO","","PM","PM","",20030915,"9/15/2003","D17","20030915_D17",4,"DO"
"D","19",2006,1,31,"","MYNA",NA,1,"","",2,NA,"C","Y",NA,"DO","LG","ET","",20060131,"1/31/2006","D19","20060131_D19",1,""
"D","19",2006,1,31,"","",NA,0,"","",NA,NA,"O","N","DO","DO","LG","ET","",20060131,"1/31/2006","D19","20060131_D19",4,""
"D","19",2006,3,3,"","",NA,0,"","",NA,NA,"O","Y","DO","","","ET","",20060303,"3/3/2006","D19","20060303_D19",1,""
"D","19",2006,3,3,"","",NA,0,"","",NA,NA,"O","N","","","","ET","",20060303,"3/3/2006","D19","20060303_D19",4,""
"D","19",2005,7,27,"","",NA,0,"","",NA,NA,"C","N","DO","","AB","MB","",20050727,"7/27/2005","D19","20050727_D19",1,"DO"
"D","19",2005,7,27,"","",NA,0,"","",NA,NA,"O","N","DO","","AB","MB","",20050727,"7/27/2005","D19","20050727_D19",4,"DO"
"D","19",2007,7,27,"","",NA,0,"","",NA,NA,"O","Y","","DO","KG","KG","",20070727,"7/27/2007","D19","20070727_D19",1,""
"D","19",2007,7,27,"","",NA,0,"","",NA,NA,"O","N","DO","DO","KG","KG","",20070727,"7/27/2007","D19","20070727_D19",4,""
"D","19",2000,9,21,"","",NA,0,"","",NA,NA,"NC","","CD","","RT","MJW","",20000921,"9/21/2000","D19","20000921_D19",1,"CD"
"D","19",2000,9,21,"","",NA,0,"","",NA,NA,"O","N","CD","","RT","MJW","",20000921,"9/21/2000","D19","20000921_D19",4,"CD"
"D","2",2004,1,12,"","",NA,0,"","",NA,NA,"O","Y","CD","","IE","KD","",20040112,"1/12/2004","D2","20040112_D2",1,"CD"
"D","2",2004,1,12,"","",NA,0,"","",NA,NA,"C","Y","CD","","IE","KD","",20040112,"1/12/2004","D2","20040112_D2",4,"CD"
"D","2",2001,11,20,"","",NA,0,"","",NA,NA,"O","Y","CD","","AC, KM","JH","",20011120,"11/20/2001","D2","20011120_D2",1,"CD"
"D","2",2001,11,20,"","",NA,0,"","",NA,NA,"O","N","CD","","AC, KM","JH","",20011120,"11/20/2001","D2","20011120_D2",4,"CD"
"D","2",2001,3,26,"","",NA,0,"","",NA,NA,"O","Y","CD","","AC","AC","",20010326,"3/26/2001","D2","20010326_D2",1,"CD"
"D","2",2001,3,26,"","",NA,0,"","",NA,NA,"O","N","CD","","AC","AC","",20010326,"3/26/2001","D2","20010326_D2",4,"CD"
"D","2",2005,5,3,"","",NA,0,"","",NA,NA,"O","Y","DO","","IE, RK, CW","CW","",20050503,"5/3/2005","D2","20050503_D2",1,"DO"
"D","2",2005,5,3,"","",NA,0,"","",NA,NA,"C","N","DO","","CW, JB","RK","",20050503,"5/3/2005","D2","20050503_D2",4,"DO"
"D","20",2012,12,18,"","",NA,NA,"","",NA,NA,"O","Y",NA,"DO,","SO","RK","",20121218,"12/18/2012","D20","20121218_D20",1,""
"D","20",2012,12,18,"","",NA,NA,"","",NA,NA,"C","Y","DO,","DO,","SO","RK","",20121218,"12/18/2012","D20","20121218_D20",4,""
"D","20",2012,3,16,"","",NA,NA,"","",NA,NA,"C","N","DO,","DO","JY","CB","",20120316,"3/16/2012","D20","20120316_D20",1,""
"D","20",2012,3,16,"","",NA,NA,"","",NA,NA,"O","N","DO","DO","JY","CB","",20120316,"3/16/2012","D20","20120316_D20",4,""
"D","20",2007,4,16,"","",NA,0,"","",NA,NA,"O","Y","DO","CD","MS","RK","",20070416,"4/16/2007","D20","20070416_D20",1,""
"D","20",2007,4,16,"","",NA,0,"","",NA,NA,"O","N","CD","CD","MS","RK","",20070416,"4/16/2007","D20","20070416_D20",4,""
"D","20",2003,5,19,"","",NA,0,"","",NA,NA,"O","Y","DO","","PM","PM","",20030519,"5/19/2003","D20","20030519_D20",1,"DO"
"D","20",2003,5,19,"","",NA,0,"","",NA,NA,"O","N","DO","","PM","PM","",20030519,"5/19/2003","D20","20030519_D20",4,"DO"
"D","20",2007,5,3,"","",NA,0,"","",NA,NA,"O","Y","","DO","MS","RK","",20070503,"5/3/2007","D20","20070503_D20",1,""
"D","20",2007,5,3,"","",NA,0,"","",NA,NA,"O","N","DO","DO","MS","RK","",20070503,"5/3/2007","D20","20070503_D20",4,""
"D","21",2008,10,29,"","",NA,0,"","",NA,NA,"O","N",NA,"DO","JD","DFD","",20081029,"10/29/2008","D21","20081029_D21",1,""
"D","21",2008,10,29,"","",NA,0,"","",NA,NA,"S","N","DO","NONE","RK","DFD","Moved 30m mauka",20081029,"10/29/2008","D21","20081029_D21",4,""
"D","21",2014,12,10,"","",NA,NA,"","",NA,NA,"C","N",NA,"NONE","LH","LH","CHECK ONLY.",20141210,"12/10/2014","D21","20141210_D21",1,NA
"D","21",2014,12,10,"","",NA,NA,"","",NA,NA,"O","Y",NA,"NONE","LH","LH","CHECK ONLY.",20141210,"12/10/2014","D21","20141210_D21",4,NA
"D","21",2007,12,26,"","",NA,0,"","",NA,NA,"C","N","NONE","DO","DH","DH","",20071226,"12/26/2007","D21","20071226_D21",1,""
"D","21",2007,12,26,"","",NA,0,"","",NA,NA,"O","N","DO","DO","DH","DH","",20071226,"12/26/2007","D21","20071226_D21",4,""
"D","21",2005,12,29,"","",NA,0,"","",NA,NA,"O","Y","DO","","ES","LG","",20051229,"12/29/2005","D21","20051229_D21",1,"DO"
"D","21",2005,12,29,"","",NA,0,"","",NA,NA,"O","N","DO","","ES","LG","",20051229,"12/29/2005","D21","20051229_D21",4,"DO"
"D","21",2001,9,5,"RR","",NA,1,"M","A",3,NA,"C","N","CD","","MK","AC","",20010905,"9/5/2001","D21","20010905_D21",1,"CD"
"D","21",2001,9,5,"","",NA,0,"","",NA,NA,"O","Y","CD","","MK","AC","",20010905,"9/5/2001","D21","20010905_D21",4,"CD"
"D","22",2014,6,20,"","",NA,NA,"","",NA,NA,"O","N",NA,"DO","JT","KP","removed extra bait can",20140620,"6/20/2014","D22","20140620_D22",1,NA
"D","22",2014,6,20,"","",NA,NA,"","",NA,NA,"O","Y",NA,"DO","JT","KP","",20140620,"6/20/2014","D22","20140620_D22",4,NA
"D","22",2001,9,11,"","",NA,0,"","",NA,NA,"O","Y","CD","","RT","AC","",20010911,"9/11/2001","D22","20010911_D22",1,"CD"
"D","22",2001,9,11,"","",NA,0,"","",NA,NA,"O","N","CD","","RT","AC","",20010911,"9/11/2001","D22","20010911_D22",4,"CD"
"D","22",2000,9,21,"","",NA,0,"","",NA,NA,"NC","","CD","","RT","MJW","",20000921,"9/21/2000","D22","20000921_D22",1,"CD"
"D","22",2000,9,21,"","",NA,0,"","",NA,NA,"O","Y","CD","","RT","MJW","",20000921,"9/21/2000","D22","20000921_D22",4,"CD"
"D","23",2008,12,19,"","",NA,0,"","",NA,NA,"O","Y",NA,"DO","RK","DFD","",20081219,"12/19/2008","D23","20081219_D23",1,""
"D","23",2008,12,19,"","",NA,0,"","",NA,NA,"O","N","DO","DO","RK","DFD","",20081219,"12/19/2008","D23","20081219_D23",4,""
"D","23",2001,12,20,"","",NA,0,"","",NA,NA,"O","Y","CD","","VS","SR","",20011220,"12/20/2001","D23","20011220_D23",1,"CD"
"D","23",2001,12,20,"","",NA,0,"","",NA,NA,"O","N","CD","","VS","SR","",20011220,"12/20/2001","D23","20011220_D23",4,"CD"
"D","24",2013,1,7,"","",NA,NA,"","",NA,NA,"C","Y",NA,"","LA","KG","",20130107,"1/7/2013","D24","20130107_D24",1,""
"D","24",2013,1,7,"","",NA,NA,"","",NA,NA,"O","N","","","LA","KG","",20130107,"1/7/2013","D24","20130107_D24",4,""
"D","24",2001,12,28,"","",NA,0,"","",NA,NA,"O","Y","CD","","RT","SR","",20011228,"12/28/2001","D24","20011228_D24",1,"CD"
"D","24",2001,12,28,"","",NA,0,"","",NA,NA,"O","N","CD","","RT","SR","",20011228,"12/28/2001","D24","20011228_D24",4,"CD"
"D","24",2003,3,11,"","",NA,0,"","",NA,NA,"O","N","CD","","CB","ZM","",20030311,"3/11/2003","D24","20030311_D24",1,"CD"
"D","24",2003,3,11,"RR","",NA,1,"","",4,NA,"C","N","CD","","CB","ZM","",20030311,"3/11/2003","D24","20030311_D24",4,"CD"
"D","24",2013,6,2,"","",NA,NA,"","",NA,NA,"C","N","","DO","SO","KG","",20130602,"6/2/2013","D24","20130602_D24",1,""
"D","24",2013,6,2,"","",NA,NA,"","",NA,NA,"O","N","DO","DO","SO","KG","",20130602,"6/2/2013","D24","20130602_D24",4,""
"D","25",2000,10,16,"","",NA,0,"","",NA,NA,"O","N","CD","","JC, MJW","MJW","",20001016,"10/16/2000","D25","20001016_D25",1,"CD"
"D","25",2000,10,16,"","",NA,0,"","",NA,NA,"O","Y","CD","","JC, MJW","MJW","",20001016,"10/16/2000","D25","20001016_D25",4,"CD"
"D","25",2008,4,9,"RR","",NA,1,"","Adult",3,NA,"C","N","","CD","PF","DH","",20080409,"4/9/2008","D25","20080409_D25",1,""
"D","25",2008,4,9,"","",NA,0,"","",NA,NA,"O","N","CD","CD","PF","DH","",20080409,"4/9/2008","D25","20080409_D25",4,""
"D","25",2006,5,23,"","",NA,0,"","",NA,NA,"C","Y","CD","DO","EG","RFT","",20060523,"5/23/2006","D25","20060523_D25",1,""
"D","25",2006,5,23,"","",NA,0,"","",NA,NA,"O","Y","DO","DO","EG","RFT","",20060523,"5/23/2006","D25","20060523_D25",4,""
"D","25",2007,9,10,"","",NA,0,"","",NA,NA,"C","N","DO","DO","KG","RK","1Rr-4 from previous",20070910,"9/10/2007","D25","20070910_D25",1,""
"D","25",2007,9,10,"","",NA,0,"","",NA,NA,"O","N","DO","DO","KG","RK","",20070910,"9/10/2007","D25","20070910_D25",4,""
"D","27",2008,10,29,"","",NA,0,"","",NA,NA,"O","N",NA,"DO","JD","DFD","",20081029,"10/29/2008","D27","20081029_D27",1,""
"D","27",2008,10,29,"","",NA,0,"","",NA,NA,"S","N","DO","NONE","RK","DFD","Moved across trail to behind propane tank",20081029,"10/29/2008","D27","20081029_D27",4,""
"D","27",2007,2,20,"","",NA,0,"","",NA,NA,"O","N","NONE","","PF","RK","",20070220,"2/20/2007","D27","20070220_D27",1,""
"D","27",2007,2,20,"","",NA,0,"","",NA,NA,"O","Y","","","PF","RK","",20070220,"2/20/2007","D27","20070220_D27",4,""
"D","27",2000,7,28,"","",NA,0,"","",NA,NA,"O","Y","CD","","MS","MS","",20000728,"7/28/2000","D27","20000728_D27",1,"CD"
"D","27",2000,7,28,"","",NA,0,"","",NA,NA,"O","N","CD","","MS","MS","",20000728,"7/28/2000","D27","20000728_D27",4,"CD"
"D","28",2005,11,9,"RR","",NA,1,"","Adult",4,NA,"C","N","DO","","MB","CW","",20051109,"11/9/2005","D28","20051109_D28",1,"DO"
"D","28",2005,11,9,"","",NA,0,"","",NA,NA,"O","N","DO","","MB","CW","",20051109,"11/9/2005","D28","20051109_D28",4,"DO"
"D","3",2004,1,12,"","",NA,0,"","",NA,NA,"O","Y","CD","","IE","KD","",20040112,"1/12/2004","D3","20040112_D3",1,"CD"
"D","3",2004,1,12,"","",NA,0,"","",NA,NA,"C","Y","CD","","IE","KD","",20040112,"1/12/2004","D3","20040112_D3",4,"CD"
"D","3",2013,1,14,"","",NA,NA,"","",NA,NA,"O","Y","","CD","ZC, JM, RK","KG","Dead gosling found near trap, 1-2 weeks old, covered in maggots.",20130114,"1/14/2013","D3","20130114_D3",1,""
"D","3",2013,1,14,"","",NA,NA,"","",NA,NA,"C","Y","CD","CD","ZC, JM, RK","KG","",20130114,"1/14/2013","D3","20130114_D3",4,""
"D","3",2005,1,28,"","",NA,0,"","",NA,NA,"O","Y","DO","","AB","RK","",20050128,"1/28/2005","D3","20050128_D3",1,"DO"
"D","3",2005,1,28,"","",NA,0,"","",NA,NA,"C","Y","DO","","AB","CW","",20050128,"1/28/2005","D3","20050128_D3",4,"DO"
"D","3",2013,12,13,"","",NA,NA,"","",NA,NA,"C","Y","","WM/DO","SJB","KG","",20131213,"12/13/2013","D3","20131213_D3",1,""
"D","3",2013,12,13,"","",NA,NA,"","",NA,NA,"C","N","WM/DO","WM/DO","SJB","KG","Reopened. Added goose guard.",20131213,"12/13/2013","D3","20131213_D3",4,""
"D","3",2014,3,3,"RR","",NA,1,"M","Adult",3,NA,"C","N",NA,"DO","EJH","KG","",20140303,"3/3/2014","D3","20140303_D3",1,NA
"D","3",2014,3,3,"","",NA,NA,"","",NA,NA,"O","N",NA,"DO","EJH","KG","",20140303,"3/3/2014","D3","20140303_D3",4,NA
"D","3",2014,6,10,"","",NA,NA,"","",NA,NA,"O","N",NA,"WM","SO","KP","",20140610,"6/10/2014","D3","20140610_D3",1,NA
"D","3",2014,6,10,"","",NA,NA,"","",NA,NA,"C","N",NA,"WM","SO","KP","",20140610,"6/10/2014","D3","20140610_D3",4,NA
"D","30",2004,7,27,"","",NA,0,"","",NA,NA,"O","N",NA,"","EW","RFT","",20040727,"7/27/2004","D30","20040727_D30",1,""
"D","30",2004,7,27,"","",NA,0,"","",NA,NA,"C","N","","","EW","RFT","",20040727,"7/27/2004","D30","20040727_D30",4,""
"D","31",2006,12,7,"","",NA,0,"","",NA,NA,"O","N",NA,"DO","EM","RK","",20061207,"12/7/2006","D31","20061207_D31",1,""
"D","31",2006,12,7,"","",NA,0,"","",NA,NA,"O","Y","DO","DO","EM","RK","",20061207,"12/7/2006","D31","20061207_D31",4,""
"D","4",2001,10,23,"","",NA,0,"","",NA,NA,"C","N","CD","","VS","AC","",20011023,"10/23/2001","D4","20011023_D4",1,"CD"
"D","4",2001,10,23,"","",NA,0,"","",NA,NA,"O","N","CD","","VS","AC","",20011023,"10/23/2001","D4","20011023_D4",4,"CD"
"D","5",2001,7,11,"","",NA,0,"","",NA,NA,"C","N","CD","","VS","AC","",20010711,"7/11/2001","D5","20010711_D5",1,"CD"
"D","5",2001,7,11,"","",NA,0,"","",NA,NA,"O","N","CD","","VS","AC","",20010711,"7/11/2001","D5","20010711_D5",4,"CD"
"D","7",2000,3,22,"","",NA,0,"","",NA,NA,"C","Y","CD","","CB","VS","",20000322,"3/22/2000","D7","20000322_D7",1,"CD"
"D","7",2000,3,22,"","",NA,0,"","",NA,NA,"O","Y","CD","","CB","VS","",20000322,"3/22/2000","D7","20000322_D7",4,"CD"
"D","7",2003,8,11,"","",NA,0,"","",NA,NA,"C","N","DO","","ZM","PM","ALL RETAGGED",20030811,"8/11/2003","D7","20030811_D7",1,"DO"
"D","7",2003,8,11,"","",NA,0,"","",NA,NA,"O","N","DO","","ZM","PM","ALL RETAGGED",20030811,"8/11/2003","D7","20030811_D7",4,"DO"
"D","8",2004,12,6,"","",NA,0,"","",NA,NA,"C","N","DO","","IE","RK","",20041206,"12/6/2004","D8","20041206_D8",1,"DO"
"D","8",2004,12,6,"","",NA,0,"","",NA,NA,"O","N","DO","","IE","RK","",20041206,"12/6/2004","D8","20041206_D8",4,"DO"
"D","8",2002,7,1,"","",NA,0,"","",NA,NA,"O","Y","CD","","ZM","CE","",20020701,"7/1/2002","D8","20020701_D8",1,"CD"
"D","8",2002,7,1,"","",NA,0,"","",NA,NA,"O","N","CD","","ZM","CE","",20020701,"7/1/2002","D8","20020701_D8",4,"CD"
"D","9",2014,5,5,"","",NA,NA,"","",NA,NA,"O","Y",NA,"NONE","KG","KP","Closed All",20140505,"5/5/2014","D9","20140505_D9",1,NA
"D","9",2014,5,5,"","",NA,NA,"","",NA,NA,"O","N",NA,"NONE","KG","KP","Closed All",20140505,"5/5/2014","D9","20140505_D9",4,NA
"D","9",2002,7,1,"","",NA,0,"","",NA,NA,"C","N","CD","","ZM","CE","",20020701,"7/1/2002","D9","20020701_D9",1,"CD"
"D","9",2002,7,1,"","",NA,0,"","",NA,NA,"O","N","CD","","ZM","CE","",20020701,"7/1/2002","D9","20020701_D9",4,"CD"
"E","1",2007,11,14,"","",NA,0,"","",NA,NA,"O","N",NA,"DO","RK","DH","",20071114,"11/14/2007","E1","20071114_E1",1,""
"E","1",2007,11,14,"","",NA,0,"","",NA,NA,"O","Y","DO","DO","DH","RK","Rechecked from 11/12/08",20071114,"11/14/2007","E1","20071114_E1",4,""
"E","1",2008,4,29,"","",NA,0,"","",NA,NA,"O","Y","DO","CD","DH","DH","",20080429,"4/29/2008","E1","20080429_E1",1,""
"E","1",2008,4,29,"","",NA,0,"","",NA,NA,"O","N","CD","CD","DH","DFD","",20080429,"4/29/2008","E1","20080429_E1",4,""
"E","1",2014,8,21,"","",NA,NA,"","",NA,NA,"O","Y",NA,"NONE","AR","LH","CHECK ONLY.",20140821,"8/21/2014","E1","20140821_E1",1,NA
"E","1",2014,8,21,"","",NA,NA,"","",NA,NA,"O","N",NA,"NONE","AR","LH","CHECK ONLY. DM2 IN GOOD CONDITION.",20140821,"8/21/2014","E1","20140821_E1",4,NA
"E","1",2013,8,26,"RR","",NA,1,"M","Adult",3,NA,"C","N","NONE","CD","ZC","KG","",20130826,"8/26/2013","E1","20130826_E1",1,""
"E","1",2013,8,26,"","",NA,NA,"","",NA,NA,"O","N","CD","CD","ZC","KG","",20130826,"8/26/2013","E1","20130826_E1",4,""
"E","10",2007,11,14,"","",NA,0,"","",NA,NA,"O","N",NA,"DO","RK","DH","",20071114,"11/14/2007","E10","20071114_E10",1,""
"E","10",2007,11,14,"","",NA,0,"","",NA,NA,"C","N","DO","DO","DH","RK","",20071114,"11/14/2007","E10","20071114_E10",4,""
"E","10",2000,3,30,"","",NA,0,"","",NA,NA,"O","N","CD","","TM","VS","",20000330,"3/30/2000","E10","20000330_E10",1,"CD"
"E","10",2000,3,30,"","",NA,0,"","",NA,NA,"C","N","CD","","TM","VS","",20000330,"3/30/2000","E10","20000330_E10",4,"CD"
"E","10",2008,4,29,"","",NA,0,"","",NA,NA,"O","Y","","CD","DH","DH","",20080429,"4/29/2008","E10","20080429_E10",1,""
"E","10",2008,4,29,"","",NA,0,"","",NA,NA,"O","N","CD","CD","DH","DFD","",20080429,"4/29/2008","E10","20080429_E10",4,""
"E","10",2013,5,14,"","",NA,NA,"","",NA,NA,"C","Y","CD","CD +","SO","KG","",20130514,"5/14/2013","E10","20130514_E10",1,""
"E","10",2013,5,14,"","",NA,NA,"","",NA,NA,"O","Y","CD +","CD +","SO","KG","",20130514,"5/14/2013","E10","20130514_E10",4,""
"E","10",2013,9,6,"RR","",NA,1,"M","Adult",2,NA,"C","N","CD +","DO","ZC","KG","",20130906,"9/6/2013","E10","20130906_E10",1,""
"E","10",2013,9,6,"","",NA,NA,"","",NA,NA,"O","Y","DO","DO","ZC","KG","",20130906,"9/6/2013","E10","20130906_E10",4,""
"E","11",2001,11,14,"","",NA,0,"","",NA,NA,"M","","D","","VS","AC","",20011114,"11/14/2001","E11","20011114_E11",1,"D"
"E","11",2001,11,14,"","",NA,0,"","",NA,NA,"O","N","D","","VS","AC","",20011114,"11/14/2001","E11","20011114_E11",4,"D"
"E","11",2007,11,14,"","",NA,0,"","",NA,NA,"O","N","","DO","RK","DH","",20071114,"11/14/2007","E11","20071114_E11",1,""
"E","11",2007,11,14,"","",NA,0,"","",NA,NA,"C","N","DO","DO","DH","RK","",20071114,"11/14/2007","E11","20071114_E11",4,""
"E","11",2010,2,19,"","",NA,0,"","",NA,NA,"C","Y","DO","NONE","ALF","ES","Checked all traps.  Reset.",20100219,"2/19/2010","E11","20100219_E11",1,""
"E","11",2010,2,19,"","",NA,0,"","",NA,NA,"O","Y","NONE","NONE","ALF","ES","Checked all traps.",20100219,"2/19/2010","E11","20100219_E11",4,""
"E","11",2002,3,22,"","",NA,0,"","",NA,NA,"M","","NONE","","CN","RT","",20020322,"3/22/2002","E11","20020322_E11",1,""
"E","11",2002,3,22,"","",NA,0,"","",NA,NA,"O","Y","CD","","CN","SR","Not baited",20020322,"3/22/2002","E11","20020322_E11",4,"CD"
"E","11",2008,4,29,"","",NA,0,"","",NA,NA,"O","Y","","CD","DH","DH","",20080429,"4/29/2008","E11","20080429_E11",1,""
"E","11",2008,4,29,"","",NA,0,"","",NA,NA,"O","N","CD","CD","DH","DFD","",20080429,"4/29/2008","E11","20080429_E11",4,""
"E","11",2004,8,20,"","",NA,0,"","",NA,NA,"C","N","DO","","RFT","SB","E2",20040820,"8/20/2004","E11","20040820_E11",1,"DO"
"E","11",2004,8,20,"","",NA,0,"","",NA,NA,"O","Y","DO","","RFT","SB","E2",20040820,"8/20/2004","E11","20040820_E11",4,"DO"
"E","11",2005,9,29,"","",NA,0,"","",NA,NA,"O","Y","DO","","ES","MB","",20050929,"9/29/2005","E11","20050929_E11",1,"DO"
"E","11",2005,9,29,"","",NA,0,"","",NA,NA,"O","N","DO","","ES","MB","",20050929,"9/29/2005","E11","20050929_E11",4,"DO"
"E","12",2007,11,14,"","",NA,0,"","",NA,NA,"O","N",NA,"DO","RK","DH","",20071114,"11/14/2007","E12","20071114_E12",1,""
"E","12",2007,11,14,"","",NA,0,"","",NA,NA,"C","N","DO","DO","DH","RK","",20071114,"11/14/2007","E12","20071114_E12",4,""
"E","12",2014,2,27,"","",NA,NA,"","",NA,NA,"C","N",NA,"NONE","SO","EJH","",20140227,"2/27/2014","E12","20140227_E12",1,NA
"E","12",2014,2,27,"","",NA,NA,"","",NA,NA,"O","Y",NA,"NONE","SO","EJH","",20140227,"2/27/2014","E12","20140227_E12",4,NA
"E","12",2005,5,5,"","",NA,0,"","",NA,NA,"C","Y","DO","","AB","CW","Walked Only",20050505,"5/5/2005","E12","20050505_E12",1,"DO"
"E","12",2005,5,5,"","",NA,0,"","",NA,NA,"O","Y","DO","","AB","CW","Walked only",20050505,"5/5/2005","E12","20050505_E12",4,"DO"
"E","13",2003,7,17,"","",NA,0,"","",NA,NA,"O","Y","DO","","JY","PM","CHECK ONLY",20030717,"7/17/2003","E13","20030717_E13",1,"DO"
"E","13",2003,7,17,"","",NA,0,"","",NA,NA,"O","N","DO","","JY","PM","CHECK ONLY",20030717,"7/17/2003","E13","20030717_E13",4,"DO"
"E","14",2007,11,14,"","",NA,0,"","",NA,NA,"C","N",NA,"DO","RK","DH","",20071114,"11/14/2007","E14","20071114_E14",1,""
"E","14",2007,11,14,"","",NA,0,"","",NA,NA,"O","N","DO","DO","DH","RK","",20071114,"11/14/2007","E14","20071114_E14",4,""
"E","14",2001,11,28,"","",NA,0,"","",NA,NA,"M","","DO","","VS","RT","",20011128,"11/28/2001","E14","20011128_E14",1,""
"E","14",2001,11,28,"","",NA,0,"","",NA,NA,"O","N","CD","","VS","SR","",20011128,"11/28/2001","E14","20011128_E14",4,"CD"
"E","14",2002,3,22,"","",NA,0,"","",NA,NA,"M","","","","CN","RT","",20020322,"3/22/2002","E14","20020322_E14",1,""
"E","14",2002,3,22,"","",NA,0,"","",NA,NA,"O","Y","CD","","CN","SR","Not baited",20020322,"3/22/2002","E14","20020322_E14",4,"CD"
"E","14",2014,6,23,"","",NA,NA,"","",NA,NA,"O","Y",NA,"CD","KD,GM","KP","",20140623,"6/23/2014","E14","20140623_E14",1,NA
"E","14",2014,6,23,"","",NA,NA,"","",NA,NA,"O","N",NA,"CD","KD,GM","KP","",20140623,"6/23/2014","E14","20140623_E14",4,NA
"E","14",2011,6,27,"","",NA,NA,"","",NA,NA,"C","Y","CD","DO","DF","DME","",20110627,"6/27/2011","E14","20110627_E14",1,""
"E","14",2011,6,27,"","",NA,NA,"","",NA,NA,"O","Y","DO","DO","DF","DME","",20110627,"6/27/2011","E14","20110627_E14",4,""
"E","14",2009,6,8,"","",NA,0,"","",NA,NA,"C","N","DO","DO","LH","DJ","",20090608,"6/8/2009","E14","20090608_E14",1,""
"E","14",2005,8,17,"","",NA,0,"","",NA,NA,"O","N","DO","","AB","MB","",20050817,"8/17/2005","E14","20050817_E14",1,"DO"
"E","14",2005,8,17,"","",NA,0,"","",NA,NA,"O","Y","DO","","AB","MB","",20050817,"8/17/2005","E14","20050817_E14",4,"DO"
"E","14",2005,9,12,"","",NA,0,"","",NA,NA,"O","Y","DO","","AB","MB","",20050912,"9/12/2005","E14","20050912_E14",1,"DO"
"E","14",2005,9,12,"","",NA,0,"","",NA,NA,"C","N","DO","","AB","MB","",20050912,"9/12/2005","E14","20050912_E14",4,"DO"
"E","15",2014,3,3,"","",NA,NA,"","",NA,NA,"C","Y",NA,"DO","EJH, JT","EJH","",20140303,"3/3/2014","E15","20140303_E15",1,NA
"E","15",2014,3,3,"","",NA,NA,"","",NA,NA,"O","N",NA,"DO","EJH, JT","EJH","",20140303,"3/3/2014","E15","20140303_E15",4,NA
"E","15",2012,7,31,"","",NA,NA,"","",NA,NA,"C","Y","DO","DO","SPO","RK","",20120731,"7/31/2012","E15","20120731_E15",1,""
"E","15",2012,7,31,"","",NA,NA,"","",NA,NA,"O","N","DO","DO","SPO","RK","",20120731,"7/31/2012","E15","20120731_E15",4,""
"E","15",2000,8,2,"","",NA,0,"","",NA,NA,"O","Y","CD","","JC","JC","",20000802,"8/2/2000","E15","20000802_E15",1,"CD"
"E","15",2000,8,2,"","",NA,0,"","",NA,NA,"O","N","CD","","JC","JC","",20000802,"8/2/2000","E15","20000802_E15",4,"CD"
"E","15",2006,9,22,"","",NA,0,"","",NA,NA,"O","N","","NONE","IE","EM","",20060922,"9/22/2006","E15","20060922_E15",1,""
"E","15",2006,9,22,"","",NA,0,"","",NA,NA,"C","N","NONE","NONE","IE","EM","",20060922,"9/22/2006","E15","20060922_E15",4,""
"E","15",2011,9,6,"","CHUK",NA,1,"","Sub-Adult",2,NA,"C","N","NONE","CD","JY","RK","",20110906,"9/6/2011","E15","20110906_E15",1,""
"E","15",2011,9,6,"","",NA,NA,"","",NA,NA,"O","N","CD","CD","JY","RK","",20110906,"9/6/2011","E15","20110906_E15",4,""
"E","16",2006,10,30,"","",NA,0,"","",NA,NA,"O","N",NA,"CD","IE","EM","",20061030,"10/30/2006","E16","20061030_E16",1,""
"E","16",2006,10,30,"","",NA,0,"","",NA,NA,"C","N","CD","CD","IE","EM","",20061030,"10/30/2006","E16","20061030_E16",4,""
"E","16",2007,11,14,"","",NA,0,"","",NA,NA,"C","N","CD","DO","RK","DH","",20071114,"11/14/2007","E16","20071114_E16",1,""
"E","16",2007,11,14,"","",NA,0,"","",NA,NA,"O","N","DO","DO","DH","RK","",20071114,"11/14/2007","E16","20071114_E16",4,""
"E","16",2004,5,20,"","CHUK",NA,1,"","",1,NA,"C","N","DO","","KD","RK","Not baited.  Chukar released.",20040520,"5/20/2004","E16","20040520_E16",1,"DO"
"E","16",2004,5,20,"","",NA,0,"","",NA,NA,"O","Y","DO","","KD","RK","Not baited",20040520,"5/20/2004","E16","20040520_E16",4,"DO"
"E","16",2012,5,30,"","",NA,NA,"","",NA,NA,"O","Y","","DO","HA","RK","",20120530,"5/30/2012","E16","20120530_E16",1,""
"E","16",2012,5,30,"","",NA,NA,"","",NA,NA,"O","N","DO","DO","HA","RK","",20120530,"5/30/2012","E16","20120530_E16",4,""
"E","16",2005,6,24,"","",NA,0,"","",NA,NA,"O","N","CD","","CW","MB","",20050624,"6/24/2005","E16","20050624_E16",1,"CD"
